Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,the cashier girls were fun and chatty and helpful  it was good desserts  a bit too sweet for my taste  because i forgot to tell them to put in less syrup. i would have given this place a 4 or 5 stars if i wasn't feeling like being stared down by the muscle head owner who sat nearby acting all high and mighty  i think he need a crash course in customer service skills 101. Customers come to your shop to buy your food and services  SMILE and THANKS them for the business they're bringing into your store  or go back in the kitchen and let your paying customers sit and enjoy eating their desserts
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,I l've been here once and I've wanted to go back ever since! It was so good! They only annoying thing was that they didn't have some of the ingredients to the drink I wanted so I had to order another drink. What I got was still good!
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,I ordered the litchi smoothie! Decadent  and deserving off a return visit. Everyone else in my group loved their drinks/deserts. No complaints!
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,Time after time Bambu gets me to come back. The value is great for the ingredients that you get. #1 is really refreshing and it's perfect for any time of year  even winter.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,"Vietnamese desserts are super addicting!! They have so many options that you could choose. From all the delicious beans...to tropical fruits....to amazing jellies. You may stand there forever and read what's on the menu...or you could ask the cashier what you want and they will try and help you to recommend your drink! The customer service is super helpful and understanding of your choice of Vietnamese drinks. My favorite drink is #10....3 delicious jellies!!! (Pandan Jelly  Grass Jelly  and red tapioca) I loveee how refreshing it tastes! Not too sweet  just the right amount. Also  if you may want less sugar in your dessert  go ahead and ask them! They will make your drink  ""Just the way you love it!"" They also have milk teas  coffee drinks  or smoothies...w/ boba  as you wish. But I recommend to try their desserts! After you finally choose your dessert  sit down on their super comfy sofas  w/ a nice T.V for your entertainment...also music too  of course...! And just relax and chill w/ free wifi too! Just excellent. Btw  check in to get a free up size too!"
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,It was slow when I came in on a Sunday evening. Great customer service. Overall  it was a nice place to hang out and grab some refreshment. I love the drinks here! Be sure to check-in on Yelp to get $1 off of your drink.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,The people here are very generous and helpful  we ordered to regular drinks and they upgraded us to the big size for free. The drinks themselves are great also. Recommend the Thai tea smoothie  instant classic
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,Parking may be a pain in the butt sonce it's such s small parking lot shared with Hot & Juicy but it's so worth it lol I'm here at least twice a week and so is my mom.  For something fruit filled and refreshing I recommend #6. It's my favorite.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,"First Vietnamese dessert specialty place I've been to/seen. I took my parents after we ate at Hot N Juicy Crawfish next door and it was the perfect place to cool our palettes from the strong cajun flavors!  I had the #1 Bambu Special Dessert and it is awesome! It's super refreshing and they use great ingredients. The #1 includes longan  basil seeds  coconut meat  pandan jelly  and coconut water. Legit coconut water-- not any of the Vita Coconut Water stuff. For those of you who've had a fresh coconut before  you know what I mean! My brother got the coffee milk tea. I might not recommend that one so much... Its a little too bitter and bland but maybe it just wasn't to our taste. They also ran out of boba when we got there so I didn't get a chance to try it.  The service was really great. They let us stay until ""whenever everyone leaves"" (way after closing)  and all the servers were really nice!  Atmosphere is very much like most other boba places- bright  free wi-fi and has lots of seating. They're also great for groups and family friendly.  They played Vietnamese Pop on the tv which I thought was funny because they remind me a lot of Kpop groups  but that's just a random side note. Hahah  I definitely recommend going here!"
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,Omg yes!! Welcome to Vegas. I always go there whenever I m in sf visiting family. Now I can have their yummy desserts n drinks not far from my house. I am so excited. I have no doubt you will do well in Vegas
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,I've been getting my Bambu fix from Rowland Heights in California. When I saw Bambu had opened up in Vegas  I welcomed it with open arms. I usually get the dessert drinks here. It's in the same plaza as Hot and Juicy so you can walk next door after a meal. I have tried #1  #2  and #6 in Rowland Heights and #2 and #6 here in the Vegas location.   #1 Bambu Special includes coconut  pandan jelly  logan  and basil seed. With coconut meat and coconut water. I think the drink can best be described as refreshing and more on the lighter side. Includes a long strip of coconut meat which is just awesome for a coconut fan like me. Some may find this a bit bland if you need a sugar fix but I like the flavor when I'm not craving something intense or sweet.   #2 Combination includes red bean  white beans  mung beans  taro  pandan jelly  pearl  jelly  with coconut milk. Holy moly! This is a lot going on in a cup. This one is my favorite so far but it is a bit intense and on the heavy side with all the beans and taro. And while drinking this thing  you don't know if you should use the spoon or the straw and you end up looking like a drunk confused dork. Oh well  it's still so good. It is quite filling so it might as well be a meal replacement.   #6 Che trai cay includes lychee  longan  red tapioca  jackfruit  palm seed  pandan jelly  jello  and coconut. This one can get very chewy with all the fruit and jelly. It's not as filling as #2 combination but is not as light as #1 Bambu special. I enjoy the fruit in this dessert drink and picking out the red tapioca and pandan jelly to chew on.   Service here is a hit or miss. I see different girls at the cashier counter every time I visit. Some are super nice and some are impatient and borderline annoying. One even got my orders wrong and didn't apologize or correct it. My recent visits have been pleasant and the super nice girls are there more often in my recent visits.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,SO STUFFY!!  So it was a very hot day & thought we could grab some refreshing Vietnamese dessert drinks & ALWAYS wanted to try this place out! We walked in & there was like NO AC!!! Or it was blowing in one LITTLE area of the small place.... the decor was bright & refreshing w/ the bamboo wallpaper.  The worker was a bit BLAHHH... but maybe it's because it was hot... but she wasn't very pleasant which isn't very pleasant when you are trying to order & enjoy your first time... I used to drive back home to get these kinds of drinks... but I think I would rather drive back o Cali for it...  #10 DESSERT DRINK $3.95 - I won't even bother to try to spell out the name... but this is usually the kind of drink I get which is pandan jelly  red seed  boba  grass jelly  & coconut milk... it was a bit too sweet & not so much like a drink... maybe if they put a little less of the fillers or got a bigger cup to at least have more ice to keep it cold throughout it may taste better.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,Unlike tea station  customer service is actually amazing! The lady at the front was so sweet and helpful and made sure we knew what we're ordering. Even gave me a sample of whatever it is (I don't remember the name lol)   She brought our drinks out and I'm honestly in love!! The Lychee smoothie without any milk was so refreshing.    I know most of these joins have similar drinks but this place have exceptional customer service therefore I recommend it before any other place in china town
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,I think almost every culture in the world has developed a way to combine something sweet with something icy  whether it be in a drink or dessert form  for example gelato or bubble tea. Which brings me to Bambu. This small cafe sells a variety of sweet desserts in cup form also known in Vietnamese culture as Che. I've been here many of times  and suffice to say  I've always enjoyed coming here.  Bambu is a really big franchise  and this is the only location in Vegas. Whenever I go to other cities  and want a smoothie or something  people always recommend to me Bambu. So far  I have not tried any of the milk teas or smoothies at the Las Vegas location  but will someday. I think. Probably not.  I like coming here for the Che. Probably because its cold  not too sweet  and full of yum yums. And some of those things inside of that cup are completely unfamiliar  yet intriguing. Like Basil seeds. It's hard to describe what they are  so I won't. But they are really awesome. And awesome things are really good. And they put some firm jellies in there. Almost crunchy in a way. Crunchy sweet things in a cup always make my day.  They have a little lounge inside playing some Asian music videos. Mostly just kpop and ... v-pop? I think that is the correct term  but i'm not too sure. All I know is that sometimes you can get captivated by what is on the screen. And being captivated is really good.   I'll probably be back here. I like what's going on. A lot of the flavors are unique and interesting too me  and was refreshing in a way. The staff was really nice as well. If you're looking for something a little bit different than everything else out here  Bambu is the place to go to.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,So this is different!!!  Looking for an after dinner dessert places on yelp  I came across this little place. I had never had this type of desert drinks before.  I grabbed the number 6 off the menu and not knowing what I ordered I felt like I was ordering into the food order unknown! My unknown drink came out in a boba/soda like cup with a straw and spoon. I made the mistake of jumping in with the straw first and was unable to drink anything with the amount of jelly and other assorted stuff! Make sure to stir!  The menu has quite an extensive array of drinks and desserts which I think run up to about 50 or 60 things!  The decor is a cross between lounge and cafe!! Also it's Nice and clean as well.  My drink was good  I'm not gonna lie is was ok. I saw quite a few Java drinks that looked pretty sexy and next time I'll grab one...  I think this a hit or miss kinda joint! You'll like or love it
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,Bright lights. Shiny things. Grand opening signs.  Girls that look really good in yoga pants.  I can't explain why  but I do know that these are just some of the things I am hypnotically attracted to. Kinda like the blue alien from the planet Baab (Escape From Planet Earth).  So after a recent Yelp Helps event followed by a group dinner at Ramen Sora  I was ready for some sweets to end the day. But it was past regular business hour at SnowFlake  so I was really drawn to the bright lights through those large windows emanating from what I soon discovered to be a new dessert spot in Chinatown.  But I was too late. the business has closed for the day  and the cashier lady was already counting the register and getting ready to leave.  So 2 days passed and another Yelp Helps event  this time benefitting the Ronald McDonald House charity  plus an amazeball CMYE in Downtown Las Vegas.  And I finally made it to this new Vietnamese dessert spot while it is still opened. The interior is very clean  brightly lit and has some comfy looking couch seating near the back. Their menu is pretty extensive.  Offering Vietnamese desserts  blended coffee  milk tea  smoothies and cold and hot beverages.  Tonight I was most interested in checking out their Vietnamese desserts (Che). After a brief glance at their menu I settled for the trusty #1 Bambu Special  which is made with young coconut  pandan jelly  longan  basil seed and coconut water.  I really enjoyed the longan and slurping the basil seeds and pandan jelly  but I thought the crushed ice diluted the coconut water too much.  I barely tasted it.  What I did like is the fact that they use good ingredients and fresh when available.    What I like: * Use of quality ingredients. * In Chinatown next to Hot 'n Juicy (the location closest to Decatur). * Clean!!! Or at least the appearance of being clean. * You can customize the desserts adding or removing ingredients to suit your taste or craving.  What I didn't like: * Too much crushed ice diluted the flavor of the dessert drink I ordered. * Parking lot is tiny and usually full.  Must be all the massage customers. Street parking on the side street is usually occupied  so you can find parking but will have to do more walking.  I will definitely comeback to check out other menu items  but for now I am only going to rate them worthy of 3 stars.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,"Stumbled upon this place accidentally after eating at Hot n Juicy. I've seen and read about it on Yelp before but never sought out to find it and try it. But I was pleasantly surprised that it was right next to where I was eating and I was excited to try it.   The place itself is a cute little spot with just the right amount of everything. Theres a little cute lounge area with a tv and a coffee table to socialize. A chair and table area for drinking and benches along the front windows across from the ordering desk to wait for drinks togo.   The menu is overwhelming but delightful there is a big board to the side with pictures of dessert drinks which helps if you just want to point and choose. Which I did and I ordered the #4 with who knows what in it  I just liked the way it look because it was (so pretty) but it was actually really good with mung beans  jelly shaved ice and other stuff. Not too sweet just perfect. Also don't forget to check in I did and I got a free size upgrade.   The prices were amazing we ordered I dessert-Che  a Thai tea  a boba drink and a blended ice latte and it was $18 for all 4 drinks. Which brings me to my 4 star rating. I enjoyed everything about my visit but wasn't sure about the counter girls humor. I don't know if she was being rude or just trying to be funny. When my brother asked for suggestions and recommendation (which was very short sweet and simple not long and complicated) and when all he wanted was a blended ice coffee she said ""no we don't have ice coffee just Latte... Have you ever had ice latte before it taste like latte!"" LMFAO really? That helps  not saying we've never tasted latte before but if we haven't we surly now know after asking her. Anyway she wasn't bad just didn't get it. But besides that I will definately come back again to try their many other drinks but the ones that we did get were all so good."
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,I am so excited to have found a place that has the icy asian fruity jelly desserts usually only found in Asia. It has all the Asian smoothies and boba drinks that other places do  but the desserts are what sets it apart in my mind. I haven't had one since the last time I was in Bangkok. Love it!
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,Even though I'm from SoCal  this was the first time I tried a drink from Bambu. I've always seen my friends upload pictures of drinks from Bambu but I never got the chance to try it. So after dim sum  we wanted to get desserts before we head back to San Diego so we stopped by here. Since it was grand opening  they had $1 off on all drinks! I looked on yelp and many people said #1  #6  and #10 was pretty popular.   After reading the reviews and asking what the cashier recommend  I decided to order #6 which is the Che trai cay - Lychee  longan  red tapioca  jackfruit  palm seed  pandan jelly  jello  and young coconut.  I don't know but the drink was ok for me. It was good but nothing really stood out other than the red tapioca. I really like the red tapioca because it had this crunchy texture to it. It was a little too much for me with all the different ingredients/topping inside. Maybe #6 was just not my taste but I'm down to try the other drinks when I get another chance!
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,Horrible place  so the only reason why went to his place was because I wanted a Taro Milk tea with boba. I ordered it & they didn't have boba or pudding. For that reason I would never come back to this place. Volcano Tea is the place to go
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,I stopped in to get a honeydew with Boba. The cashier recommend to try the lycc jelly instead. And this mix was really good I will be going back to get this again. Thank you for the great service.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,"I absolutely have to visit Bambu when I visit Vegas. The fruits in the Bambu drinks are fresh and delicious--the exact recipe for keeping cool on a hot  Vegas day. I order the #1 because I am a big fan of coconut juice and basil seed! Imagine your favorite ""Asian"" drink ingredients combined into the perfect Vietnamese dessert (che)."
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,"Bambu took your ordinary Vietnamese dessert  added some jazz and put it into a cup served with a boba straw. Props to them for this new concept. The barista highly pushed for us to try the Bambu special #1  I opted for the #10 and was glad I did.  I sampled my friend's #1 and it was too watered down and didn't have enough sweetness to it. The #10 had a good amount of sugar but was still lacking the ""oompth""  to make it something I'd come back for. It was just basically three different types of jelly with coconut milk and ice.  I would be interested in trying their boba smoothies next time though. The white leather seating area with the K pop music in the background was a nice flair if you wanted to sit and hang out."
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,A rare Vietnamese dessert (Che) place in Las Vegas. It's a great place to get a dessert/drink. Absolutely love Bambu.  I would have given 5 star if the parking lot could be bigger.  - Parking: the packing lot is kinda small. - Service: the staff here are nice and friendly.   - Price: $4/small and $5/large or Free upgrade to large size with Yelp Check In. - Che Dessert: tried #3  4  5  6  9 and 10.  My favorite is #9. Love their pandan jelly.  So far I've returned 4 times just in a week.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,"I went to here today  and I was so disappointed with their service. I ordered a smashed avocado to enjoy  however  it was so disgusting. They used super old avocados to make the deserts. As you know that the color of avocado is green  and it should be green in the restaurants or in the dessert services; nevertheless  my Smashed Avocado was so brown and so dark here. Speaking of its taste  I think I don't need to describe it further for your convenience because I know that you can imagine how it  the taste of discolored avocados  looks like. After trying to have couple spoons to make sure about my order  I could not wait for throwing it into the garbage box. I noticed that they got a ""C"" ranking from the Health Department Inspection after throwing my dessert away. I will give here a Zero Star for their service."
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,I love this place :) the best dessert in town!
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,It's a Bambu in Vegas! Woot! Located next door to Hot and Juicy Crawfish  the parking lot is small. It's a clean little spot to stop in and pick up my fav Avocado smoothie with pandan jelly. In and out  and back in town  to partaaaay  with the energy from my Bambu treat.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,I first tried this place in Portland  Oregon  so when I first saw it here I was extremely excited! This is my new favorite drink stop. The place is clean  cute  and a great price. Drinks are an average of $4. The most popular drink there is #6. I have tried that and #10 which has just a few less ingredients. Both are good but my favorite has to be #9 which has pandan jelly  grass jelly  and coconut milk. This drink is simple and delicious. I'll be back soon BAMBU...
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,Great service and awesome desserts. A must stop place to go to. Clean atmosphere and plenty of room to sit.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,A must stop in place for me when I'm in town  awesome desserts & drinks!  My favorite is the # 3 on the wall menu  3 color cold drink (Che 3 Mau).
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,A piece of San Jose in Vegas.  Service is great and orders come out fairly quickly.  The only problem is that the flavor/taste is inconsistent sometimes. They tend to be bland every now and then.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,My first time trying this place was in Hawaii. They're a franchise that was brought in  but definitely a decent place overall.   I loved this place in Hawaii and went there twice because I knew I couldn't get what I wanted back in Vegas but now that they're here I can!   You can try anything and it'll be at least decent. Just keep an open mind when trying new things! Otherwise there are always your safe options! =] I love getting drinks here and they even have fresh passion fruit juice! (one of my favorite fruits)  Most people don't understand Asian places  but they're always bound to get marked off for something from the health department. Although some of it was just ridiculous  I'll still probably wait a little while before going back after my initial couple of visits.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,My fave vietnamese dessert place! The cashier in the front  I believe her name was Nina  was super nice and knowledgable about the menu.  She recommended me a #1 with red tapioca and it is now my new favorite drink! Thanks for being so nice Nina.  Great customer service & great drinks! Definitely going to try their vietnamese coffee next time.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,I was THIS close to going to Tea Station again when I decided to review my bookmarks and then it hit me  Bambu is right there too! So had my boyfriend swerve  do a u-turn  drive around until we found a parking spot (Hallelujah!) & yaaaas  we finally arrived!  I knew I wanted something different so I opted for a number 5 from the desserts section: Avocado  coffee dark brick jelly  boba & combo jelly. The concept reminded me of Halo-Halo  a Filipino dessert. I stirred that ice around like a boss and slurped the yummy concoction. Mmm  so creamy and love that it didn't taste artificially sweet. There wasn't one sip where I didn't have any of the toppings cause the dessert drink is filled with what seemed like an endless amount of toppings. The boyfriend ordered Mango Dazzle with boba and his was yummy as well. But we were blown away by #5!   Had a free large upgrade with Yelp check-in  the server was helpful & friendly & music was on point. Parking sucks.. like really bad. We got super lucky so be prepared. Or just do a to-go cause that has separate parking spots.   Will be back soon! :)
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,This is a great place for shaved Vietnamese dessert in Las Vegas' chinatown!  Last time I came here was after lunch at the Hot and Juicy next door. Upon entering I was greeted. The place was small but tidy with a lengthy menu of their specialty desserts listed on the wall above the register. I ordered a #5. It was delicious but thick and heavy from the avocado. Next time I plan on trying something a bit more lighter.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,"If you want ATTITUDE and TERRIBLE SERVICE  this is the place to go. Some people can disregard that if they're really just after the thing they want to buy  but seriously  never in my life have I experienced the worst. Have you ever seen an employee throw things at a customer and threaten to beat them up? Yes  KHONG did that.   (This is a long  descriptive story  but all the details are so important.)  So my sister and I ordered drinks. Khong came out with regular sized-drinks. My sister (in an innocent tone) said  ""oh  I asked for a large..."" and immediately  Khong passive-aggressively snapped and took the drinks to the back. I tried to stop her midway because I actually wanted a regular. I don't see why she couldn't just give me my drink. Khong did not want to listen to my sister who was trying to stop her to say it was okay and that she would have accepted the regular. The point is  my sister noticed that Khong did not make the drinks to begin with since she was at the front. There is swiveling door to the back where Khong went  so my sister was simply not gonna have the drink at all  assuming Khong must've ""messed"" with the drinks. (EVEN if Khong did not  what Khong did was completely unnecessary). Another kicker to it was while all of this was happening--my sister loudly saying she wanted to stop Khong from doing anything with the drinks that were already made--there was another employee at the front  some filipino-looking female with heavy eyeliner--who played dumb pretending not to listen when clearly my sister was trying to stop Khong. The silent girl took the drinks Khong made from the back and gave it to us. Coming from a service industry  if I was in the silent girl's position  I would have felt ashamed and apologize for my co-worker (Khong's) behavior  but apparently  she condoned it. Moreover  Khong threw straws over the serving counter from the back. Was that necessary?   So Khong comes out and completely ignores us and takes care of another order while my sister still wants to have a word with her  simply to ask Khong why she couldn't just listen to her and give the drinks as they were without going to the back. Also  my sister calmly asked why it was necessary to have that kind of attitude. My sister also stated  ""If you're miserable at this job  then why don't you work somewhere else? You don't need to have that kind of attitude."" As Khong has her back on us  she shoots back over her shoulder with  ""I don't need to listen to you  you're not my mother!"" Meanwhile  silent girl is still playing dumb. My sister was still saying a few words. Khong snaps with ""I gave you guys a free upgrade"" and other profanities. My sister said that's not the point. She distrusted the fact that Khong went to the back to re-make the drinks  assuming they'd be contaminated. So while the two were fussing  the silent girl was ordered by Khong to give my sister a refund.  Oh  I forgot to mention  while the silent girl wore makeup and looked decent for work  Khong was in a messy half bun  wore a wife beater with a small hole in the middle  and raggedy sweat pants. She looked like she just rolled out of bed and got to work. I'm not trying to judge what she wears  but REALLY--is that acceptable for an employee to wear?  The intensity rises. My sister finally blurted out ""F*** you."" Khong shot back with other profanities and said ""Say f*** you to me again!"" (My sister did). So they go back and forth and Khong says  ""Come here  so I can fuck you up."" (Directing my sister to come to the side of the counter). My sister says  ""No  you come here  since YOU want to fuck me up."" Khong continually threatened my sister and told her to ""Get the f*** out of MY store"" even though we were already on our way out. My sister shoved the drinks from the customer counter onto their side and rushed out but Khong threw something at my sister (but missed).   I wish I had recorded the thing. What kind of employee would do that to a customer? Some Asians can throw some major attitude  but the most you'll be met with is passive-agression. Khong is something else--with that 360 attitude over a mistaken size  the unnecessary throwing of straws  bitching at a customer making the customer feel like she did a favor by ""upgrading"" for free (with cooties maybe)  threatening to beat up the customer AND throwing something at the customer? That is completely unacceptable. I'm also appalled that the silent girl couldn't even intervene to correct things. What an embarrassing establishment.   There are better tasting dessert/drink places on Spring Mountain with friendlier service and are far from the ghetto that is this place. I would name the places I personally prefer but I'm not paid to do so and that would take away the merit of this review. Choose carefully."
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,wasn't one of the best boba visits I've had here in town. there are other places that have better quality products.  they did just open up a few months ago  so I'd give them a while to find their niche and offer something Vegas doesn't already have.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,It's ok. The flavor wasn't quite there in my dessert (#3) & my hazelnut mocha slush  but that doesn't mean I hated it. It's just a place I would go to if I had cravings. Service was ok as well.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,We stopped by after having dinner at a nearby ramen spot. I have been a frequent customer at another location in California and love theor drinks. Since the weather was a little cool and breezy  I wanted to end the night with hot thai tea  which I've ordered numerous times in other places but they didn't have it on the menu  only as a cold milk tea or smoothie. I asked the lady at the front if they can nake it hot and she said that they can but it might taste odd since it's not meant to be made that way. Again I have had this drink done before and when I got it  it tasted the same.  I guess she's just never had it hot personally but it'a just peculiar to call one of your drinks odd-tasting.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,I goto almost all the Bambu around me so I grabbed one before I head back to LA. This place just open so everything looks new and nice. Customer service was not bad either I guess. They have several tables for you to hang out which is nice.   I always get either three from them: 1. Che 3 Mau 2. Avocado Smoothie 3. Avocado smashed  So this time I went with avocado smoothie plus my favorite topping  pendan jelly. When I first saw the color of the jelly  it looked different. It was not bright green like most places. It didn't quite taste exactly the same like other Bambu either...but the smoothie was good. I did ask for less sweet and I didn't taste sweet at all. I thought the jelly was more chewy than usual.   I guess I'd come back since it's only 3 mi~ away from the strip and I love Bambu in general. But I'd still prefer the one in LA more.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,Their number #1 special isn't the same as the  original in Orange County. It's too sweet and maybe they just put in sugar water instead of coconut water like the original place.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,We've become regulars here. Very southeast asian dessert theme. I had number 14 it was delicious. Free up size for checking in on yelp or faxebook
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,I was so happy when this place opened in Vegas; not that I live in Vegas  but it is definitely closer than Cali where I first had it.  In case you have never step foot into a Bambu  Bambu is a place that specializes in Vietnamese dessert drinks called che.  They also have others drinks as well such as smoothies  milk teas  coffee  etc. but mainly they are known for their che.  My favorite Bambu drink is the #1 Bambu special.  It is made with coconut water  coconut meat  pandan jelly  logan and basil seed.  It is unbelievably refreshing and delicious.  I am seriously addicted to the pandan jelly!!! If I don't order the #1  I will get anything with the pandan jelly.  I have also heard their Vietnamese iced coffee is one of the best.  I am not into coffee  but I would certainly recommend it to all the coffee fanatics.  It's such a bummer they don't have one in Colorado.  However  I am hopeful because they have brought In-N-Out as well as Voodoo donuts *crosses fingers*.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,I know BAMBU is a chain  but I enjoyed my experience at this particular location  so I will write a brief review for it. Ordering and getting my dessert was quick. I got the Che Trai Cay ($4.25) which has all my favorite fruits and jellies... lychee  longan  red tapioca  jackfruit  palm seed  pandan jelly  jello  and coconut.   BAMBU has every sort of combination dessert possible. When you think about it  the desserts are way more filling than the milk teas for a better price  so keep that in mind. I'm always unsure of what to order  but everything is good!   This location has plenty of tables and chairs to hang out and even a little lounge furniture area for those who need a little more unwinding with their beverage or dessert. Overall great place to just chill and get a midday or after dinner snack.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,This place was horrible .. the cashier seemed so disinterested in helping us. There was about 6 of us and she looked annoyed when we walked in.  She didn't explain anything or asked if it was our first time.  The drinks were also tasteless and some of us just threw it out.  Won't be coming back here.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,I love it! I've tried a lot of the che's they have on the menu and haven't been disappointed. Could be a bit sweet.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,I love this place!  They offer one of my favorite desserts. I always seem to order the #4 it's a variety of tapioca and jellies mixed with coconut milk and ice.  It's so refreshing and not too sweet.  Aside from the yummy desserts I absolutely love that at any given point in time they are playing kpop videos inside :)  the only reason I can't give this place 5 stars is because of the parking lot situation.  It is right next to hot and juicy crawfish and most of the time it is impossible to find somewhere to park.  Because of this   it makes getting their desserts a little inconvenient.  Other than that though   I would highly recommend to friends because they have an extensive menu of unique treats!
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,I stopped by here a few times now to get my Vietnamese dessert fix. The first time was probably the most memorable for me  as the cashier was this smoking hot Asian guy with a charismatic personality. (I wonder if he's single???)   A habitual animal that I am  I always opted for the usual combo: red beans  coffee jelly  red tapioca and mung beans. Their desserts always hit the spot for me and I tend to replace my dinner by eating just this. It is that filling. The quality seems consistent every time as well.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,who doesn't like BAMBU DRINKS!!! We were tired and beat  hydrated and stress out from all the casinos fast pace of Las Vegas. Needed a place to cool down and relax this place has it all. The ambiance and atmosphere is a nice and casual place with free WiFi comfortable leather self us and updates music. Right in the middle of Chinatown this place it's a treasure if you can find it.  We ordered two rounds of fresh drinks. I had thier famous ice coffee perfect size of condensed milk not too much but just right I went on my laptop and surf the web. It's your asians or like Asian atmosphere upbeat music and fresh refreshing drinks that'll cool you down and relax your muscles try this place out you won't be disappointed.   Oh we spent like two hours here on them comfortable leather couch watching music video and kicking back.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,Awesome Boba Place with really unique drinks! The interior is cute & clean & the vibe is very positive;)
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,(Edited/Updated 11/22/2015)  They have noticeably gone downhill. On my recent visit  none of the employees were in the front. I waited over 10mins by the register to see if anyone would show up but nope. I left to a different boba shop and was warmly greeted/assisted in picking out a drink by a friendly server. Just like how it's supposed to be. Please note this happened during their business hours (around 6PM on week night). Employees are not as friendly/personable as they used to be. I still like how the drinks comes out quick. Usually less than 3 mins.   As far as the drinks goes  I only get Jasmine milk tea with boba. I always make sure to get it light sugar because their drinks are a bit too sweet for me. I have tried those dessert drinks and I'm not a fan. It's unique but it depends on personal preference. Their green tea smoothie was really good. I must say it was better than Starbuck's green tea frappucino.   Their boba used to be cooked just right. It's super inconsistent now and most of the time just a clump of mush. I noticed they run out of boba A LOT.   I don't like the parking in this plaza. The parking is so tiny and is only enough for like 10 cars...I don't like parking in front of people's houses but that's the only choice I have when I need my boba fix.
Juice Bars & Smoothies;Coffee & Tea;Bubble Tea;Food;Desserts,Usually go here and everything went great until my sister started throwing up and not feeling well in her stomach after drinking a drink I got her ):
